symbol,universe,level_kind,first_seen_utc,fill_ts,fill_utc,entry_px,atr,pierce_atr,variant_b,status,exit_ts,exit_utc,stopped,gross_r,net_r,flow_reject,flow_att_min,flow_vshock,flow_taker,flow_absorb,flow_vhigh,drv_q,drv_liqburst,drv_gap_oi,v7_align,drv_gap_cvd,side,regime_cell,confluence_kinds
INJ,added20,session,2026-08-14 17:05,1786719600,2026-08-14 15:00,4.285000,0.051277,1.3066,0,CLOSED,1786748400,2026-08-14 23:00,0,-0.050148,-0.074023,0,5,253.07,-0.0474,-0.036,1,,,,,,LONG,TREND_DOWN,3
INJ,added20,swing,2026-08-14 17:05,1786719600,2026-08-14 15:00,4.283000,0.051277,1.2676,0,CLOSED,1786748400,2026-08-14 23:00,0,-0.039004,-0.062868,0,5,253.07,-0.0474,-0.037,1,,,,,,LONG,TREND_DOWN,3
SOL,core9,pdh_pdl,2026-08-14 17:05,1786719600,2026-08-14 15:00,75.100000,0.317283,0.1261,1,CLOSED,1786748400,2026-08-14 23:00,0,0.270151,0.202523,1,1,13.14,0.5799,4.599,1,,,,,,LONG,RANGING,2
SOL,core9,swing,2026-08-14 17:05,1786719600,2026-08-14 15:00,75.100000,0.317283,0.1261,1,CLOSED,1786748400,2026-08-14 23:00,0,0.270151,0.202523,1,1,13.14,0.5799,4.599,1,,,,,,LONG,RANGING,2
ARB,added20,swing,2026-08-14 18:05,1786723200,2026-08-14 16:00,0.074200,0.000691,0.1448,1,CLOSED,1786752000,2026-08-15 00:00,0,0.248176,0.217485,1,1,7.86,0.2535,1.751,0,,,,,,LONG,RANGING,1
LTC,added20,pdh_pdl,2026-08-14 18:05,1786723200,2026-08-14 16:00,44.020000,0.173076,0.2311,1,CLOSED,1786734000,2026-08-14 19:00,1,-1.000000,-1.123536,0,6,18.4,0.1611,0.697,1,,,,,,LONG,TREND_DOWN,3
LTC,added20,pwh_pwl,2026-08-14 18:05,1786723200,2026-08-14 16:00,44.020000,0.173076,0.2311,1,CLOSED,1786734000,2026-08-14 19:00,1,-1.000000,-1.123536,0,6,18.4,0.1611,0.697,1,,,,,,LONG,TREND_DOWN,3
LTC,added20,session,2026-08-14 18:05,1786723200,2026-08-14 16:00,44.020000,0.173076,0.2311,1,CLOSED,1786734000,2026-08-14 19:00,1,-1.000000,-1.123536,0,6,18.4,0.1611,0.697,1,,,,,,LONG,TREND_DOWN,3
LTC,added20,swing,2026-08-14 18:05,1786723200,2026-08-14 16:00,44.020000,0.173076,0.2311,1,CLOSED,1786734000,2026-08-14 19:00,1,-1.000000,-1.123536,0,6,18.4,0.1611,0.697,1,,,,,,LONG,TREND_DOWN,3
SUI,added20,pdh_pdl,2026-08-14 18:05,1786723200,2026-08-14 16:00,0.672200,0.003842,0.2603,0,CLOSED,1786752000,2026-08-15 00:00,0,0.803125,0.753138,1,2,38.62,0.7338,2.819,1,,,,,,LONG,TREND_DOWN,2
SUI,added20,session,2026-08-14 18:05,1786723200,2026-08-14 16:00,0.672200,0.003842,0.2603,0,CLOSED,1786752000,2026-08-15 00:00,0,0.803125,0.753138,1,2,38.62,0.7338,2.819,1,,,,,,LONG,TREND_DOWN,2
SUI,added20,swing,2026-08-14 18:05,1786723200,2026-08-14 16:00,0.672200,0.003842,0.2603,0,CLOSED,1786752000,2026-08-15 00:00,0,0.803125,0.753138,1,2,38.62,0.7338,2.819,1,,,,,,LONG,TREND_DOWN,2
ALGO,added20,pdh_pdl,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.080600,0.000581,0.1721,1,CLOSED,1786755600,2026-08-15 01:00,0,0.589978,0.550352,1,1,227.32,-0.9285,-5.395,1,,,,,,SHORT,NEUTRAL,2
ALGO,added20,session,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.080600,0.000581,0.1721,1,CLOSED,1786755600,2026-08-15 01:00,0,0.589978,0.550352,1,1,227.32,-0.9285,-5.395,1,,,,,,SHORT,NEUTRAL,2
ALGO,added20,swing,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.080600,0.000581,0.1721,1,CLOSED,1786755600,2026-08-15 01:00,0,0.589978,0.550352,1,1,227.32,-0.9285,-5.395,1,,,,,,SHORT,NEUTRAL,2
ATOM,added20,session,2026-08-14 19:05,1786726800,2026-08-14 17:00,1.517000,0.017566,0.2846,0,CLOSED,1786755600,2026-08-15 01:00,0,-0.292766,-0.317439,1,16,2.27,-0.1607,-0.565,0,,,,,,LONG,TREND_DOWN,
AXS,added20,session,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.889000,0.009954,2.5115,0,CLOSED,1786755600,2026-08-15 01:00,0,0.200923,0.175406,0,42,579.42,-0.0286,-0.011,1,,,,,,SHORT,NEUTRAL,0
ETC,added20,session,2026-08-14 19:05,1786726800,2026-08-14 17:00,6.180000,0.038587,0.2592,0,CLOSED,1786755600,2026-08-15 01:00,0,-0.222131,-0.267889,1,1,256.86,1.0,3.858,1,,,,,,SHORT,TREND_DOWN,
SAND,added20,pdh_pdl,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.041340,0.000383,0.1568,1,OPEN,,,,,,1,2,1344.89,0.4384,2.796,1,,,,,,,,
SAND,added20,session,2026-08-14 19:05,1786726800,2026-08-14 17:00,0.041340,0.000383,0.1568,1,OPEN,,,,,,1,2,1344.89,0.4384,2.796,1,,,,,,,,
AXS,added20,pdh_pdl,2026-08-14 20:05,1786730400,2026-08-14 18:00,0.879000,0.009954,3.5161,0,CLOSED,1786759200,2026-08-15 02:00,0,-0.114813,-0.140043,0,46,581.49,0.0004,0.0,1,,,,,,SHORT,NEUTRAL,2
AXS,added20,swing,2026-08-14 20:05,1786730400,2026-08-14 18:00,0.879000,0.009954,3.5161,0,CLOSED,1786759200,2026-08-15 02:00,0,-0.114813,-0.140043,0,46,581.49,0.0004,0.0,1,,,,,,SHORT,NEUTRAL,2
LINK,core9,pdh_pdl,2026-08-14 20:05,1786730400,2026-08-14 18:00,8.916000,0.068050,0.6319,0,CLOSED,1786755600,2026-08-15 01:00,1,-1.000000,-1.063639,0,36,7.06,0.1558,0.247,0,,,,,,SHORT,RANGING,3
LINK,core9,pwh_pwl,2026-08-14 20:05,1786730400,2026-08-14 18:00,8.916000,0.068050,0.6319,0,CLOSED,1786755600,2026-08-15 01:00,1,-1.000000,-1.063639,0,36,7.06,0.1558,0.247,0,,,,,,SHORT,RANGING,3
LINK,core9,session,2026-08-14 20:05,1786730400,2026-08-14 18:00,8.916000,0.068050,0.6319,0,CLOSED,1786755600,2026-08-15 01:00,1,-1.000000,-1.063639,0,36,7.06,0.1558,0.247,0,,,,,,SHORT,RANGING,3
LINK,core9,swing,2026-08-14 20:05,1786730400,2026-08-14 18:00,8.916000,0.068050,0.6319,0,CLOSED,1786755600,2026-08-15 01:00,1,-1.000000,-1.063639,0,36,7.06,0.1558,0.247,0,,,,,,SHORT,RANGING,3
VET,added20,session,2026-08-14 20:05,1786730400,2026-08-14 18:00,0.004489,0.000028,1.3135,0,CLOSED,1786759200,2026-08-15 02:00,0,-0.202861,-0.248393,na,,,,,,,,,,,SHORT,RANGING,0
SAND,added20,pdh_pdl,2026-08-14 21:05,1786734000,2026-08-14 19:00,0.039480,0.000281,0.8910,0,CLOSED,1786762800,2026-08-15 03:00,0,-0.213831,-0.254031,na,,,,,,,,,,,SHORT,TREND_UP,2
SAND,added20,session,2026-08-14 21:05,1786734000,2026-08-14 19:00,0.039480,0.000281,0.8910,0,CLOSED,1786762800,2026-08-15 03:00,0,-0.213831,-0.254031,na,,,,,,,,,,,SHORT,TREND_UP,2
SAND,added20,swing,2026-08-14 21:05,1786734000,2026-08-14 19:00,0.039480,0.000281,0.8910,0,CLOSED,1786762800,2026-08-15 03:00,0,-0.213831,-0.254031,na,,,,,,,,,,,SHORT,TREND_UP,2
SOL,core9,session,2026-08-14 21:05,1786734000,2026-08-14 19:00,75.060000,0.344704,0.3191,0,CLOSED,1786762800,2026-08-15 03:00,0,0.298392,0.236177,0,15,3.99,0.2929,0.918,0,,,,,,LONG,NEUTRAL,0
LTC,added20,pdh_pdl,2026-08-14 22:05,1786737600,2026-08-14 20:00,43.420000,0.215204,0.1394,1,CLOSED,1786766400,2026-08-15 04:00,0,0.796585,0.738939,1,6,26.68,-0.2381,-1.708,1,,,,,,LONG,TREND_DOWN,1
LTC,added20,pwh_pwl,2026-08-14 22:05,1786737600,2026-08-14 20:00,43.620000,0.215204,1.0688,0,CLOSED,1786766400,2026-08-15 04:00,0,0.531057,0.473145,1,28,10.67,-0.0834,-0.078,1,,,,,,LONG,TREND_DOWN,3
LTC,added20,session,2026-08-14 22:05,1786737600,2026-08-14 20:00,43.420000,0.215204,0.1394,1,CLOSED,1786766400,2026-08-15 04:00,0,0.796585,0.738939,1,6,26.68,-0.2381,-1.708,1,,,,,,LONG,TREND_DOWN,1
LTC,added20,swing,2026-08-14 22:05,1786737600,2026-08-14 20:00,43.620000,0.215204,1.0688,0,CLOSED,1786766400,2026-08-15 04:00,0,0.531057,0.473145,1,28,10.67,-0.0834,-0.078,1,,,,,,LONG,TREND_DOWN,3
NEAR,added20,session,2026-08-14 23:05,1786741200,2026-08-14 21:00,1.613000,0.013949,1.4338,0,CLOSED,1786759200,2026-08-15 02:00,1,-1.000000,-1.056167,0,58,4.47,-0.0852,-0.059,0,,,,,,SHORT,NEUTRAL,0
XRP,core9,pdh_pdl,2026-08-14 23:05,1786741200,2026-08-14 21:00,0.998200,0.004175,0.3353,0,CLOSED,1786770000,2026-08-15 05:00,0,0.424295,0.355983,1,16,5.53,0.2275,0.678,0,,,,,,LONG,RANGING,2
XRP,core9,session,2026-08-14 23:05,1786741200,2026-08-14 21:00,0.998200,0.004175,0.3353,0,CLOSED,1786770000,2026-08-15 05:00,0,0.424295,0.355983,1,16,5.53,0.2275,0.678,0,,,,,,LONG,RANGING,2
XRP,core9,swing,2026-08-14 23:05,1786741200,2026-08-14 21:00,0.998200,0.004175,0.3353,0,CLOSED,1786770000,2026-08-15 05:00,0,0.424295,0.355983,1,16,5.53,0.2275,0.678,0,,,,,,LONG,RANGING,2
ARB,added20,pdh_pdl,2026-08-15 00:05,1786744800,2026-08-14 22:00,0.073600,0.000657,0.3046,0,CLOSED,1786773600,2026-08-15 06:00,0,0.739731,0.707705,1,7,36.44,0.2046,0.672,1,,,,,,LONG,RANGING,2
ARB,added20,session,2026-08-15 00:05,1786744800,2026-08-14 22:00,0.073600,0.000657,0.3046,0,CLOSED,1786773600,2026-08-15 06:00,0,0.739731,0.707705,1,7,36.44,0.2046,0.672,1,,,,,,LONG,RANGING,2
DOT,added20,session,2026-08-15 00:05,1786744800,2026-08-14 22:00,0.756000,0.004601,0.8694,0,CLOSED,1786773600,2026-08-15 06:00,0,0.993599,0.946652,0,24,14.91,0.1815,0.209,0,,,,,,LONG,TREND_DOWN,
ICP,added20,session,2026-08-15 00:05,1786744800,2026-08-14 22:00,2.232000,0.019749,1.0127,0,CLOSED,1786752000,2026-08-15 00:00,1,-1.000000,-1.054893,1,29,13.34,-0.1087,-0.107,0,,,,,,SHORT,NEUTRAL,1
ICP,added20,swing,2026-08-15 00:05,1786744800,2026-08-14 22:00,2.232000,0.019749,1.0127,0,CLOSED,1786752000,2026-08-15 00:00,1,-1.000000,-1.054893,1,29,13.34,-0.1087,-0.107,0,,,,,,SHORT,NEUTRAL,1
APT,added20,session,2026-08-15 01:05,1786748400,2026-08-14 23:00,0.533000,0.004873,0.2052,1,CLOSED,1786777200,2026-08-15 07:00,0,0.527644,0.496395,1,1,37.28,0.8243,4.017,0,,,,,,LONG,TREND_DOWN,0
ARB,added20,pwh_pwl,2026-08-15 01:05,1786748400,2026-08-14 23:00,0.073100,0.000667,0.2999,0,CLOSED,1786777200,2026-08-15 07:00,0,0.514143,0.482823,1,2,92.22,0.3915,1.305,1,,,,,,LONG,RANGING,2
AVAX,core9,session,2026-08-15 02:05,1786752000,2026-08-15 00:00,6.494000,0.041571,0.0241,1,CLOSED,1786759200,2026-08-15 02:00,1,-1.000000,-1.075876,1,1,1.76,0.8544,8.544,0,,,,,,SHORT,RANGING,0
BNB,core9,session,2026-08-15 02:05,1786752000,2026-08-15 00:00,607.470000,1.723796,0.5337,0,CLOSED,1786780800,2026-08-15 08:00,0,-0.517131,-0.617818,0,22,2.44,0.6646,1.245,0,,,,,,SHORT,TREND_DOWN,0
DOGE,core9,session,2026-08-15 02:05,1786752000,2026-08-15 00:00,0.070130,0.000284,0.0353,1,CLOSED,1786780800,2026-08-15 08:00,0,0.171240,0.100598,1,3,2.24,0.3668,3.668,0,,,,,,SHORT,RANGING,0
FIL,added20,session,2026-08-15 02:05,1786752000,2026-08-15 00:00,0.681300,0.004642,0.1077,1,CLOSED,1786759200,2026-08-15 02:00,1,-1.000000,-1.071291,1,2,31.3,0.3043,2.825,1,,,,,,SHORT,NEUTRAL,0
AVAX,core9,pdh_pdl,2026-08-15 03:05,1786755600,2026-08-15 01:00,6.495000,0.041387,0.4832,0,CLOSED,1786759200,2026-08-15 02:00,1,-1.000000,-1.076224,0,32,4.0,0.0678,0.14,0,,,,,,SHORT,RANGING,
NEAR,added20,pdh_pdl,2026-08-15 03:05,1786755600,2026-08-15 01:00,1.643000,0.014427,0.5545,0,CLOSED,1786784400,2026-08-15 09:00,0,0.138628,0.106090,0,60,3.92,-0.0363,-0.065,0,,,,,,SHORT,TREND_UP,
OP,added20,session,2026-08-15 03:05,1786755600,2026-08-15 01:00,0.086600,0.000732,0.2733,0,CLOSED,1786784400,2026-08-15 09:00,0,0.078089,0.044276,1,15,6.39,0.1886,0.69,0,,,,,,SHORT,RANGING,0
SUI,added20,session,2026-08-15 03:05,1786755600,2026-08-15 01:00,0.681500,0.003698,0.3785,0,CLOSED,1786784400,2026-08-15 09:00,0,-0.177684,-0.230333,0,19,1.1,0.2173,0.574,0,,,,,,SHORT,NEUTRAL,0
ADA,core9,session,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.181000,0.001296,0.3087,0,CLOSED,1786791600,2026-08-15 11:00,0,0.507182,0.467269,0,22,2.53,0.2244,0.727,0,,,,,,SHORT,RANGING,0
AVAX,core9,session,2026-08-15 05:05,1786762800,2026-08-15 03:00,6.850000,0.065125,0.4146,0,CLOSED,1786791600,2026-08-15 11:00,0,1.215249,1.185197,1,1,1037.48,0.061,0.147,1,,,,,,SHORT,TREND_UP,0
DOGE,core9,pdh_pdl,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.070380,0.000273,0.0732,1,CLOSED,1786791600,2026-08-15 11:00,0,0.365857,0.292288,1,2,8.46,-0.2734,-2.734,0,,,,,,SHORT,RANGING,2
DOGE,core9,swing,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.070380,0.000273,0.0732,1,CLOSED,1786791600,2026-08-15 11:00,0,0.365857,0.292288,1,2,8.46,-0.2734,-2.734,0,,,,,,SHORT,RANGING,2
DOT,added20,pdh_pdl,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.777000,0.005389,0.3711,0,CLOSED,1786791600,2026-08-15 11:00,0,0.106031,0.064838,1,2,235.42,0.1082,0.292,1,,,,,,SHORT,TREND_UP,2
DOT,added20,swing,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.777000,0.005389,0.3711,0,CLOSED,1786791600,2026-08-15 11:00,0,0.106031,0.064838,1,2,235.42,0.1082,0.292,1,,,,,,SHORT,TREND_UP,2
HBAR,added20,pdh_pdl,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.066220,0.000346,0.2891,0,CLOSED,1786791600,2026-08-15 11:00,0,0.363481,0.308777,0,6,5.84,0.2453,0.848,0,,,,,,SHORT,RANGING,2
HBAR,added20,session,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.066220,0.000346,0.2891,0,CLOSED,1786791600,2026-08-15 11:00,0,0.363481,0.308777,0,6,5.84,0.2453,0.848,0,,,,,,SHORT,RANGING,2
HBAR,added20,swing,2026-08-15 05:05,1786762800,2026-08-15 03:00,0.066220,0.000346,0.2891,0,CLOSED,1786791600,2026-08-15 11:00,0,0.363481,0.308777,0,6,5.84,0.2453,0.848,0,,,,,,SHORT,RANGING,2
LINK,core9,pdh_pdl,2026-08-15 05:05,1786762800,2026-08-15 03:00,9.686000,0.108380,0.3968,0,OPEN,,,,,,0,18,16.84,0.1458,0.367,1,,,,,,,,
LINK,core9,pwh_pwl,2026-08-15 05:05,1786762800,2026-08-15 03:00,9.686000,0.108380,0.3968,0,CLOSED,1786791600,2026-08-15 11:00,0,0.985951,0.960417,0,18,16.84,0.1458,0.367,1,,,,,,SHORT,TREND_UP,3
LINK,core9,session,2026-08-15 05:05,1786762800,2026-08-15 03:00,9.686000,0.108380,0.3968,0,OPEN,,,,,,0,18,16.84,0.1458,0.367,1,,,,,,,,
LINK,core9,swing,2026-08-15 05:05,1786762800,2026-08-15 03:00,9.686000,0.108380,0.3968,0,OPEN,,,,,,0,18,16.84,0.1458,0.367,1,,,,,,,,
AAVE,added20,session,2026-08-15 06:05,1786766400,2026-08-15 04:00,86.910000,0.570552,0.0526,1,CLOSED,1786795200,2026-08-15 12:00,0,0.165254,0.121732,1,1,62.93,-0.1073,-1.073,1,,,,,,SHORT,TREND_DOWN,0
AVAX,core9,pdh_pdl,2026-08-15 06:05,1786766400,2026-08-15 04:00,6.721000,0.065125,2.3954,0,CLOSED,1786795200,2026-08-15 12:00,0,0.574721,0.545234,0,6,299.44,-0.0161,-0.007,1,,,,,,SHORT,TREND_UP,1
ETC,added20,pdh_pdl,2026-08-15 07:05,1786770000,2026-08-15 05:00,6.250000,0.032512,0.3076,0,CLOSED,1786798800,2026-08-15 13:00,0,-0.263635,-0.318559,1,1,58.05,-0.9836,-3.198,0,,,,,,SHORT,NEUTRAL,1
ETC,added20,session,2026-08-15 07:05,1786770000,2026-08-15 05:00,6.250000,0.032512,0.3076,0,CLOSED,1786798800,2026-08-15 13:00,0,-0.263635,-0.318559,1,1,58.05,-0.9836,-3.198,0,,,,,,SHORT,NEUTRAL,1
NEAR,added20,session,2026-08-15 07:05,1786770000,2026-08-15 05:00,1.633000,0.014691,0.6126,0,CLOSED,1786798800,2026-08-15 13:00,0,-0.019449,-0.051208,0,17,3.59,0.2145,0.35,0,,,,,,SHORT,TREND_UP,0
UNI,added20,session,2026-08-15 09:05,1786777200,2026-08-15 07:00,3.261000,0.038469,0.2080,1,CLOSED,1786806000,2026-08-15 15:00,0,0.037135,0.012916,0,10,2.68,0.4128,1.985,0,,,,,,SHORT,TREND_DOWN,0
AVAX,core9,swing,2026-08-15 10:05,1786780800,2026-08-15 08:00,6.595000,0.065125,4.3301,0,CLOSED,1786809600,2026-08-15 16:00,0,0.386072,0.357138,0,21,130.99,0.0737,0.017,1,,,,,,SHORT,TREND_UP,2
FIL,added20,pdh_pdl,2026-08-15 10:05,1786780800,2026-08-15 08:00,0.682500,0.005810,3.0980,0,CLOSED,1786809600,2026-08-15 16:00,0,-0.290128,-0.323690,0,57,17.78,-0.0535,-0.017,0,,,,,,SHORT,TREND_UP,1
